id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
6204,52,Federal-gov,197189,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States
40017,32,Private,44675,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States
35824,37,Self-emp-inc,183800,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States
19022,47,State-gov,189123,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
29519,25,Local-gov,167835,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,United-States
35356,46,Private,193047,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
28348,55,Private,124137,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Poland
23632,37,Private,538443,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,14344,0,40,United-States
31388,42,Local-gov,125461,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,4650,0,35,United-States
47419,29,Private,154017,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,10,United-States
39315,27,Local-gov,133495,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
10592,27,Private,203558,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
44608,36,Private,191335,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States
11583,42,Private,221947,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
14188,55,Self-emp-not-inc,319883,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,10,
17998,41,Private,233955,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,China
15093,43,Private,390369,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,Mexico
30084,63,Private,176696,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
46084,35,Private,109351,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,8614,0,45,United-States
24961,25,Private,177499,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,1590,35,United-States
10936,39,Self-emp-inc,172927,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States
776,37,Private,265144,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
22832,25,Private,240676,Some-college,10,Divorced,Tech-support,Own-child,White,Female,0,0,40,United-States
45925,46,Private,148995,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
1053,40,Private,103614,10th,6,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States
7126,29,Private,108431,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,2415,40,United-States
48799,57,Local-gov,110417,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States
48332,22,Private,205940,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,1055,0,30,United-States
2344,27,Private,199118,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States
42254,51,Local-gov,166461,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States
7852,52,Private,177942,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
2585,51,State-gov,48358,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,52,United-States
30396,30,Private,29522,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
4047,37,State-gov,195843,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States
23020,39,Private,49020,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,1974,40,United-States
37523,19,,252752,HS-grad,9,Never-married,,Own-child,Black,Male,0,0,35,United-States
18924,47,Private,213140,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States
6939,51,Private,93690,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
40750,50,Local-gov,218382,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States
21812,31,Self-emp-not-inc,349148,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States
25486,48,Federal-gov,156410,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,United-States
44933,50,Self-emp-not-inc,42402,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,30,United-States
46571,47,Private,140644,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
13075,32,Private,193285,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
26831,46,Private,139268,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
27811,27,Self-emp-inc,120126,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,United-States
26793,37,Private,100508,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
46890,42,Private,153414,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States
11348,52,Federal-gov,165050,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States
6049,46,Private,188325,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
33668,29,Private,133696,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,45,United-States
15757,51,Private,261207,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Cuba
22997,58,Self-emp-inc,154537,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,20,United-States
25953,37,State-gov,191841,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,8614,0,40,United-States
35448,45,Federal-gov,106910,HS-grad,9,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States
42889,60,Private,166330,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
40,65,Private,136384,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
32199,54,Private,227832,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
38924,57,Private,61474,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States
47031,25,Private,122999,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States
13506,54,Local-gov,287831,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,55,United-States
35675,58,Local-gov,318537,12th,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
32204,42,Private,228320,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States
200,51,Local-gov,174861,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
31382,51,Self-emp-not-inc,276456,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,30,United-States
45374,34,Private,561334,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
8409,42,Private,102988,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Ecuador
17447,65,Private,350498,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,10605,0,20,United-States
48329,21,Private,213015,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,2176,0,40,United-States
6322,34,Private,127651,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
2982,80,Private,216073,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,United-States
2290,85,Self-emp-inc,155981,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
46469,51,State-gov,172281,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
28257,30,Private,129707,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,35,United-States
48233,57,Private,317969,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
47287,61,Private,115023,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,60,United-States
28131,42,State-gov,341638,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
45591,22,,313786,HS-grad,9,Divorced,,Other-relative,Black,Female,0,0,40,United-States
22596,54,State-gov,44172,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,38,United-States
15298,41,Private,289551,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7688,0,40,United-States
24896,33,Private,67006,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States
20076,53,Private,137428,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
40735,38,Private,207568,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States
42401,29,Private,210869,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,80,United-States
27741,22,,186452,Some-college,10,Never-married,,Own-child,White,Male,0,0,36,United-States
35551,67,Self-emp-inc,73559,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,50,United-States
16386,32,Self-emp-inc,317660,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States
31935,50,Private,211319,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States
15041,55,Private,173832,Masters,14,Divorced,Sales,Not-in-family,White,Male,10520,0,40,United-States
37143,45,Private,155489,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
48683,42,Private,288154,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,89,United-States
46246,36,Private,170376,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
7879,43,Private,248094,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States
25911,31,Local-gov,189269,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
12044,49,Private,175958,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States
30814,29,Local-gov,383745,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1485,40,United-States
35637,32,Self-emp-not-inc,410615,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,60,United-States
34580,26,Private,179569,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
44589,51,Private,53197,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
47843,40,Private,196029,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,45,United-States
32100,23,Private,353696,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States
25166,47,State-gov,123219,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
13268,49,Private,222829,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States
19690,43,Private,598606,9th,5,Separated,Handlers-cleaners,Unmarried,Black,Female,0,0,50,United-States
32365,18,Private,51789,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States
11636,36,Private,558344,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,48,United-States
2084,29,Private,42881,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
1640,43,Private,398959,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
10901,21,Private,131230,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,30,United-States
22814,35,Private,188069,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,13550,0,55,
29534,31,Private,442429,HS-grad,9,Separated,Craft-repair,Unmarried,White,Female,0,0,40,Mexico
16432,34,Private,198183,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
35156,37,Self-emp-not-inc,298444,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
43113,51,Private,205884,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States
16922,60,Private,199378,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
37169,37,Local-gov,397877,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
791,57,Private,43290,10th,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States
44057,54,Self-emp-not-inc,136224,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States
32526,37,Private,103323,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
1594,62,Private,175080,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
43087,46,Private,78529,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States
35578,33,Private,258932,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
24448,53,Local-gov,221722,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,14344,0,50,United-States
32824,62,Self-emp-not-inc,162347,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States
18605,63,Federal-gov,97855,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
1464,36,Private,382859,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States
6847,23,Private,232799,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,2977,0,55,United-States
14303,40,Private,184846,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,5178,0,40,United-States
40740,32,Private,98656,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
2789,24,Private,110371,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
19205,40,Private,220460,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Canada
39021,25,Private,240081,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States
39940,38,Private,229009,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States
3452,50,Private,243115,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
20285,44,Private,178134,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
7815,49,Local-gov,229337,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States
35745,48,Private,148995,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
31069,31,Local-gov,128016,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
8668,43,Self-emp-inc,504423,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Japan
6850,62,Self-emp-not-inc,97950,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,6,United-States
45095,38,Local-gov,414791,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States
45261,45,Self-emp-inc,201699,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
25610,52,Private,110977,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
12689,49,Self-emp-not-inc,126077,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
25062,55,Private,229029,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,48,United-States
48262,26,Private,53209,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
41200,39,Private,333305,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States
34842,26,Private,155752,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
41445,20,Private,47541,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States
10175,31,Private,105479,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
35858,44,Local-gov,193425,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,4386,0,40,United-States
44495,37,Self-emp-not-inc,353298,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,50,United-States
34354,72,Private,225780,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States
41340,21,Private,229826,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States
33163,34,Private,214288,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
979,53,Self-emp-not-inc,174102,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,25236,0,60,United-States
8297,38,Self-emp-inc,184456,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Italy
27951,48,Private,227714,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
6631,47,Private,162187,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
16657,33,Private,267404,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States
48259,41,Private,29762,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States
22887,48,Private,240629,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy
17704,41,Private,184102,11th,7,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
1565,37,Private,269323,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
18209,20,Private,164922,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
10054,22,Private,221406,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States
17542,53,Private,89534,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States
25353,37,Self-emp-not-inc,268598,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,7298,0,50,Puerto-Rico
9986,70,Private,135601,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,35,United-States
23338,20,Self-emp-not-inc,112137,Some-college,10,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,20,South
41817,25,Private,187577,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
10639,20,Private,267945,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States
8368,49,Private,547108,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,15024,0,40,
25021,30,Private,132601,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States
37083,76,Private,243768,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,United-States
7360,35,Private,278553,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,38,United-States
20844,25,Private,267012,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States
17244,36,Private,526968,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
35025,46,Federal-gov,195023,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
28061,43,State-gov,129298,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
45555,38,Private,205852,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
23038,44,Local-gov,60735,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,60,United-States
23269,63,Private,346975,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,36,United-States
38466,17,Private,146329,12th,8,Never-married,Sales,Own-child,White,Female,0,0,23,United-States
9254,29,Private,213152,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,52,United-States
16112,53,Private,186224,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States
40122,37,Private,126954,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
2888,19,Private,78401,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
38580,35,Local-gov,85548,Some-college,10,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States
37147,27,Private,213152,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
44397,44,Private,277647,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States
8276,48,Private,166863,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
31316,39,Private,322143,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,70,United-States
9391,41,Private,145175,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3103,0,40,United-States
18938,31,Private,163516,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
15541,59,Private,47444,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,74,United-States
40288,25,Private,469572,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States
10020,63,Private,195338,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States
35588,29,Private,259226,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,48,United-States
35575,42,Private,373469,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
6902,30,Private,415266,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
12005,43,Self-emp-not-inc,37869,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States
33360,35,Private,241998,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
47291,18,Private,225859,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,2907,0,30,United-States
12147,25,Private,223426,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,65,Canada
9331,38,Private,91039,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,5178,0,48,United-States
43685,61,Private,221447,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States
34847,64,Federal-gov,86837,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
44335,34,Private,49469,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,99999,0,50,United-States
3243,26,Self-emp-inc,79078,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States
35928,32,Private,170017,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
4919,53,Private,173020,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
30854,60,Self-emp-inc,336188,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,80,United-States
27486,51,Private,89652,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,4787,0,24,United-States
47499,31,Private,109055,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3137,0,45,United-States
25617,35,Private,208106,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Ecuador
20018,18,Private,193741,11th,7,Never-married,Other-service,Other-relative,Black,Male,0,0,30,United-States
44562,35,Private,243357,11th,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States
13966,24,Private,406641,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,50,United-States
2259,24,Private,211968,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
38977,31,Private,167725,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,48,Philippines
20153,38,Private,170020,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,45,United-States
18400,39,Private,179579,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
37084,40,,351161,Masters,14,Married-civ-spouse,,Husband,White,Male,0,0,60,United-States
27274,23,Private,117583,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
17571,58,,178660,12th,8,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States
32532,55,Self-emp-not-inc,349910,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
45057,39,Private,269323,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
8358,35,Local-gov,217926,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
44137,60,Private,159049,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,Germany
33345,19,Private,219300,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States
21632,30,Private,156464,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
38720,32,Private,316589,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
12564,50,Self-emp-not-inc,71609,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
38917,21,Private,202125,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
9743,38,Private,35890,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
4520,55,Private,174533,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
39611,21,,369084,Some-college,10,Never-married,,Other-relative,White,Male,0,0,10,United-States
15335,23,Private,181659,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
8781,52,Private,231865,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States
42724,38,Private,292570,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,50,United-States
4016,38,Private,332154,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,United-States
7267,19,Private,153019,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
18391,30,Private,203277,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States
27983,44,Private,222434,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
2111,23,Private,430151,11th,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,30,United-States
7080,53,Private,171058,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States
47965,37,Federal-gov,187046,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
11028,32,Private,19447,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
22438,55,Private,183884,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
